id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
203221531,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Intermex,Money Transfer Operator,"Bank account transfer,Debit card",Internet,Same day,200,200,USD,1.99,7.6364,1.34,2.33,500,500,USD,1.99,7.6364,1.34,1.74,7.74,yes,,,High,,Bank account,23/Aug/2021,USAGTM
203221532,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,7.99,7.6364,1.34,5.33,500,500,USD,13.99,7.6364,1.34,4.14,7.74,yes,,,High,,Bank account,23/Aug/2021,USAGTM
203221533,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Intermex,Money Transfer Operator,"Bank account transfer,Debit card",Internet,Same day,200,200,USD,1.99,1,0,1,500,500,USD,1.99,1,0,0.4,1,yes,,,High,,Bank account,23/Aug/2021,USAGTM
203221534,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,11.29,1,0,5.65,500,500,USD,17.29,1,0,3.46,1,yes,,,High,,Bank account,23/Aug/2021,USAGTM
203221535,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3.99,7.59,1.96,3.95,500,500,USD,0,7.59,1.96,1.96,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221536,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,4.99,7.657,1.09,3.59,500,500,USD,9.99,7.657,1.09,3.09,7.7415,yes,,,High,Agent,Cash,06/Sep/2021,USAGTM
203221537,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,8,7.7128,0.37,4.37,500,500,USD,8,7.7128,0.37,1.97,7.7415,yes,,,High,Agent,Cash,02/Sep/2021,USAGTM
203221538,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,8,7.6548,1.12,5.12,500,500,USD,8,7.7012,0.52,2.12,7.7415,yes,Account required for detailed price info,,High,Agent,Cash,02/Sep/2021,USAGTM
203221539,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Credit Card,Agent,Less than one hour,200,200,USD,8,7.6541,1.13,5.13,500,500,USD,8,7.6541,1.13,2.73,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221540,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,23.75,7.7128,0.37,12.25,500,500,USD,8,7.7099,0.41,2.01,7.7415,yes,,,High,Agent,Cash,05/Sep/2021,USAGTM
203221541,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Pangea,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,4.95,7.51,2.99,5.47,500,500,USD,4.95,7.51,2.99,3.98,7.7415,yes,,,High,Agent,Cash,01/Sep/2021,USAGTM
203221542,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,7.59,1.96,3.95,500,500,USD,3.99,7.59,1.96,2.75,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221543,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,9.99,7.59,1.96,6.95,500,500,USD,18.99,7.59,1.96,5.75,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221544,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,3.99,7.5544,2.42,4.41,500,500,USD,3.99,7.5544,2.42,3.21,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221545,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,2.99,7.5544,2.42,3.91,500,500,USD,0,7.5544,2.42,2.42,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221546,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,7.6545,1.1,3.6,500,500,USD,9.99,7.6584,1.12,3.12,7.745,yes,,,High,Agent,Cash,16/Aug/2021,USAGTM
203221547,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11.99,7.6545,1.1,7.1,500,500,USD,9.99,7.6584,1.12,3.12,7.745,yes,,,High,Agent,Cash,16/Aug/2021,USAGTM
203221548,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,7.7009,0.51,4.51,500,500,USD,8,7.7009,0.51,2.11,7.74,yes,,,High,Agent,Cash,26/Aug/2021,USAGTM
203221549,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,6,7.6274,1.42,4.42,500,500,USD,,,,,7.7375,yes,Send limits on amount,,High,Agent,Cash,30/Aug/2021,USAGTM
203221550,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,8,7.6587,1.07,5.07,500,500,USD,8,7.6587,1.07,2.67,7.7415,yes,,,High,Agent,Cash,07/Sep/2021,USAGTM
203221551,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Casa de cambio Delgado,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,7.65,1.18,4.68,500,500,USD,10,7.65,1.18,3.18,7.7415,yes,,,High,Agent,Cash,31/Aug/2021,USAGTM
203221552,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Bank account transfer,Agent,6 days or more,200,200,USD,0,7.6207,1.56,1.56,500,500,USD,0,7.6207,1.56,1.56,7.7415,yes,,,High,,Bank account,09/Sep/2021,USAGTM
203221553,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Bank account transfer,Agent,3-5 days,200,200,USD,4.99,7.6517,1.08,3.57,500,500,USD,4.99,7.6517,1.08,2.07,7.735,yes,,,High,Agent,Cash,09/Sep/2021,USAGTM
203221554,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,7.6563,1.1,5.1,500,500,USD,8,7.6563,1.1,2.7,7.7415,yes,,,High,Agent,Cash,09/Sep/2021,USAGTM
203221555,2021_3Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Wells Fargo,Bank,Bank account transfer,"Bank branch,Internet",2 days,200,200,USD,4,7.6587,1.07,3.07,500,500,USD,4,7.6703,0.92,1.72,7.7415,yes,,,High,Bank branch,Cash,02/Sep/2021,USAGTM
203221586,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,BBVA,Money Transfer Operator,Bank account transfer,Bank branch,6 days or more,140,200,EUR,35,1.1295,3.74,28.74,345,500,EUR,35,1.1295,3.74,13.89,1.1734,yes,,,High,,Bank account,20/Sep/2021,ESPHND
203221587,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,5.99,23.7772,-0.06,2.94,500,500,USD,6.99,23.7772,-0.06,1.34,23.764,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221588,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,7.99,23.7772,-0.06,3.94,500,500,USD,10.99,23.7772,-0.06,2.14,23.764,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221589,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,7.99,24.094,0.05,4.04,500,500,USD,10.99,24.094,0.05,2.25,24.106,yes,,,High,,Bank account,19/Sep/2021,USAHND
203221590,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,12.99,24.094,0.05,6.54,500,500,USD,22.99,24.094,0.05,4.65,24.106,yes,,,High,,Bank account,19/Sep/2021,USAHND
203221591,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,13.99,23.7772,-0.06,6.94,500,500,USD,23.99,23.7772,-0.06,4.74,23.764,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221592,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,5.99,1,0,3,500,500,USD,6.99,1,0,1.4,1,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221593,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221594,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,13.99,1,0,7,500,500,USD,23.99,1,0,4.8,1,yes,,,High,,Bank account,23/Aug/2021,USAHND
203221595,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Dolex Dollar Express,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,8.99,23.976,-0.05,4.44,500,500,USD,14.99,23.976,-0.05,2.95,23.964,yes,,,Medium,,Bank account,02/Sep/2021,USAHND
203221596,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Dolex Dollar Express,Money Transfer Operator,Debit card,Internet,2 days,200,200,USD,8.99,23.976,-0.05,4.44,500,500,USD,14.99,23.976,-0.05,2.95,23.964,yes,,,High,Agent,Cash,02/Sep/2021,USAHND
203221597,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,140,200,EUR,0,27.8445,0.96,0.96,345,500,EUR,0,27.8445,0.96,0.96,28.114,yes,,,Medium,,Bank account,03/Aug/2021,ESPHND
203221598,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,140,200,EUR,0,28.1797,0.99,0.99,345,500,EUR,0,28.1797,0.99,0.99,28.4608,yes,,,Medium,,Bank account,02/Sep/2021,ESPHND
203221599,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Azimo,Money Transfer Operator,"Bank account transfer,Credit Card,Debit card",Internet,2 days,140,200,EUR,2.99,27.7793,1.92,4.05,345,500,EUR,2.99,27.7793,1.92,2.78,28.3218,yes,,,High,Agent,Cash,07/Sep/2021,ESPHND
203221600,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Debit card,Agent,Less than one hour,200,200,USD,6,23.9276,0.09,3.09,500,500,USD,7,23.9276,0.09,1.49,23.948,yes,,,High,Agent,Cash,31/Aug/2021,USAHND
203221601,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,23.9276,0.09,3.09,500,500,USD,,,,,23.948,yes,Send limits on amount,,High,Agent,Cash,31/Aug/2021,USAHND
203221602,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Debit card,Call Center,Less than one hour,200,200,USD,7,23.9544,-0.03,3.47,500,500,USD,7,23.9544,-0.03,1.37,23.948,yes,,,High,Agent,Cash,01/Sep/2021,USAHND
203221603,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Credit Card,Agent,Less than one hour,200,200,USD,11,23.9276,0.09,5.59,500,500,USD,19,23.9276,0.09,3.89,23.948,yes,,,High,Agent,Cash,31/Aug/2021,USAHND
203221604,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Credit Card,Call Center,Less than one hour,200,200,USD,11,23.9544,-0.03,5.47,500,500,USD,20,23.9544,-0.03,3.97,23.948,yes,,,High,Agent,Cash,01/Sep/2021,USAHND
203221605,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,140,200,EUR,3,28.39,-0.06,2.09,345,500,EUR,3,28.39,-0.06,0.81,28.374,yes,,,High,Agent,Cash,07/Sep/2021,ESPHND
203221606,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,140,200,EUR,2.99,27.62,2.53,4.66,345,500,EUR,2.99,27.62,2.53,3.39,28.3362,yes,,,High,,Bank account,07/Sep/2021,ESPHND
203221607,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Pangea,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,6.95,23.9544,-0.03,3.45,500,500,USD,6.95,23.9544,-0.03,1.36,23.948,yes,,,High,Agent,Cash,01/Sep/2021,USAHND
203221608,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Debit/credit card,Internet,Next day,140,200,EUR,4.9,25.8498,8.75,12.25,345,500,EUR,4.9,25.8498,8.75,10.17,28.329,yes,,,High,Agent,Cash,07/Sep/2021,ESPHND
203221609,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,140,200,EUR,3.99,27.5632,1.96,4.81,345,500,EUR,3.99,27.5632,1.96,3.12,28.114,yes,,,High,Agent,Cash,03/Aug/2021,ESPHND
203221610,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,140,200,EUR,3.99,27.895,1.99,4.84,345,500,EUR,3.99,27.895,1.99,3.14,28.4608,yes,,,High,Agent,Cash,02/Sep/2021,ESPHND
203221611,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,4.99,23.8374,0.74,3.23,500,500,USD,9.99,23.8374,0.74,2.74,24.015,yes,,,High,Agent,Cash,06/Sep/2021,USAHND
203221612,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,"Cash,Debit card","Agent,Internet",Less than one hour,200,200,USD,8,23.976,-0.05,3.95,500,500,USD,8,23.976,-0.05,1.55,23.964,yes,Account required for detailed price info,,High,Agent,Cash,02/Sep/2021,USAHND
203221613,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Credit Card,Agent,Less than one hour,200,200,USD,8,24.042,-0.32,3.68,500,500,USD,8,24.042,-0.32,1.28,23.966,yes,,,High,Agent,Cash,07/Sep/2021,USAHND
203221614,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,8,24.0826,0.04,4.04,500,500,USD,8,24.0826,0.04,1.64,24.093,yes,,,High,Agent,Cash,26/Sep/2021,USAHND
203221615,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Pangea,Money Transfer Operator,Debit/credit card,Internet,Less than one hour,200,200,USD,6.95,23.9544,-0.03,3.45,500,500,USD,6.95,23.9544,-0.03,1.36,23.948,yes,,,High,Agent,Cash,01/Sep/2021,USAHND
203221616,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,WorldRemit,Money Transfer Operator,"Bank account transfer,Credit Card,Debit card",Internet,Less than one hour,140,200,EUR,4.99,27.5024,2.91,6.47,345,500,EUR,4.99,27.5024,2.91,4.36,28.3266,yes,,,High,Agent,Cash,07/Sep/2021,ESPHND
203221617,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,7.99,24.08,0.05,4.05,500,500,USD,10.99,24.08,0.05,2.25,24.093,yes,,,High,Agent,Cash,26/Sep/2021,USAHND
203221618,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,13.99,24.08,0.05,7.05,500,500,USD,25.99,24.08,0.05,5.25,24.093,yes,,,High,Agent,Cash,26/Sep/2021,USAHND
203221619,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,0,23.8274,0.03,0.03,500,500,USD,0,23.8274,0.03,0.03,23.835,yes,,,Medium,,Bank account,26/Aug/2021,USAHND
203221622,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,Next day,200,200,USD,9,24.042,-0.32,4.18,500,500,USD,9,24.042,-0.32,1.48,23.966,yes,,,High,Agent,Cash,07/Sep/2021,USAHND
203221623,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4.99,23.8274,0.03,2.53,500,500,USD,4.99,23.8274,0.03,1.03,23.835,yes,,,High,Agent,Cash,26/Aug/2021,USAHND
203221624,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ficohsa Express,Money Transfer Operator,"Bank account transfer,Cash",Agent,2 days,200,200,USD,6,23.5,1.94,4.94,500,500,USD,8,23.5,1.94,3.54,23.964,yes,,,High,,Bank account,02/Sep/2021,USAHND
203221625,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ficohsa Express,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,23.5,1.94,4.94,500,500,USD,8,23.5,1.94,3.54,23.964,yes,,,High,Agent,Cash,02/Sep/2021,USAHND
203221626,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,8,24.042,-0.32,3.68,500,500,USD,8,24.042,-0.32,1.28,23.966,yes,,,High,Agent,Cash,07/Sep/2021,USAHND
203221627,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,23.8274,0.03,4.03,500,500,USD,8,23.8274,0.03,1.63,23.835,yes,,,High,Agent,Cash,26/Aug/2021,USAHND
203221628,2021_3Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Dolex Dollar Express,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,23.85,0.48,3.48,500,500,USD,6,23.85,0.48,1.68,23.964,yes,,,High,Agent,Cash,02/Sep/2021,USAHND
203221629,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,4.9,28.34,0.4,3.9,345,500,EUR,4.9,28.34,0.4,1.82,28.4536,yes,,,High,Agent,Cash,06/Sep/2021,ESPHND
203221630,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Same day,140,200,EUR,4,28.38,0.27,3.13,345,500,EUR,4,28.38,0.27,1.43,28.4572,yes,,,High,Agent,Cash,08/Sep/2021,ESPHND
203221631,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,5.5,28.4133,0.03,3.96,345,500,EUR,5.5,28.4133,0.03,1.63,28.4225,yes,,,High,Agent,Cash,05/Sep/2021,ESPHND
203221632,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Maccorp Exact Change,Money Transfer Operator,Cash,Agent,Less than one hour,140,200,EUR,4.9,28.29,0.52,4.02,345,500,EUR,4.9,28.29,0.52,1.94,28.4367,yes,,,High,Agent,Cash,08/Sep/2021,ESPHND
203221633,2021_3Q,ESP,Spain,..,High income,..,..,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Europhil,Bank,Cash,Agent,Same day,140,200,EUR,5,28.44,0.2,3.77,345,500,EUR,5,28.44,0.2,1.65,28.4958,yes,,,High,Agent,Cash,13/Sep/2021,ESPHND
203223227,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Intermex,Money Transfer Operator,"Bank account transfer,Debit card",Internet,Same day,200,200,USD,2.99,20.0664,1.39,2.89,500,500,USD,0.99,20.0664,1.39,1.59,20.3495,yes,,,High,,Bank account,23/Aug/2021,USAMEX
203223228,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Intermex,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,9.99,20.0664,1.39,6.39,500,500,USD,13.99,20.0664,1.39,4.19,20.3495,yes,,,High,,Bank account,23/Aug/2021,USAMEX
203223229,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Debit card,Agent,Less than one hour,200,200,USD,8,20.2383,0.15,4.15,500,500,USD,8,20.2383,0.15,1.75,20.2689,yes,,,High,Agent,Cash,26/Aug/2021,USAMEX
203223230,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,8,19.8104,0.71,4.71,500,500,USD,8,19.8104,0.71,2.31,19.9529,yes,,,High,Agent,Cash,02/Sep/2021,USAMEX
203223231,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,8,19.7425,0.78,4.78,500,500,USD,23.75,19.8104,0.71,5.46,19.9529,yes,,,High,Agent,Cash,02/Sep/2021,USAMEX
203223232,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Cash,Agent,Less than one hour,200,200,USD,9.99,19.885,0.23,5.23,500,500,USD,9.99,19.885,0.23,2.23,19.9315,yes,Account required for detailed price info,,High,Agent,Cash,02/Sep/2021,USAMEX
203223235,2021_3Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Pangea,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,4.95,19.41,2.73,5.2,500,500,USD,4.95,19.41,2.73,3.72,19.9542,yes,,,High,Agent,Cash,01/Sep/2021,USAMEX
